SUNName,Scene,openAbilities,openRank,manmadeAbilities,manmadeRank,naturalAbilities,closedAbilities,closedRank,naturalRank
d_driveway_sun_asdijduozwbelplp,driveway_40,-0.267352595,3789,0.494428286,4146,-1.474536206,2.281575129,3575,3316
y_yard_sun_buhathyamdhnivne,yard_32,-0.268407026,3788,-1.083514435,2573,0.340311753,1.327285893,2716,4835
g_general_store_outdoor_sun_bjthkfmyekdkjwln,general_store_outdoor_21,-0.270438341,3787,1.039558845,5259,-1.323431653,3.289915573,4278,3449
c_canal_natural_sun_behteliccmlguzux,canal_natural_6,-0.273773213,3786,-1.489321019,2374,-0.08978608,1.512230005,2870,4431
c_cabin_outdoor_sun_bqzlijeqktetgrtd,cabin_outdoor_71,-0.273883408,3785,0.815032627,4783,-0.86004486,2.634968693,3848,3812
p_playground_sun_brerztkalmoekbys,playground_103,-0.274158034,3784,-0.501562172,2928,-0.158105867,1.320081493,2703,4368
b_botanical_garden_sun_arqegunvvfldtqds,botanical_garden_30,-0.274525318,3783,-2.479369452,1918,1.173606618,1.882967243,3238,5804
a_apartment_building_outdoor_sun_aoesfhrfzvygpwgd,apartment_building_outdoor_44,-0.275595787,3782,1.577559678,6179,-2.31925907,2.205541008,3511,2681
d_desert_vegetation_sun_bagfpovqwbuexqdn,desert_vegetation_23,-0.276007794,3781,-4.382351184,973,0.941137893,1.816627284,3177,5465
s_swamp_sun_bsibygjgewduudbr,swamp_6,-0.276161363,3780,-4.400113957,961,0.522531708,1.389346086,2766,5038
p_parking_lot_sun_atugmikryhdkwajt,parking_garage_indoor_2,-0.27808136,3779,0.150335629,3618,-2.443239308,3.958645925,4687,2573
m_monastery_outdoor_sun_bipqeqxnyqywgnqw,monastery_outdoor_6,-0.278835171,3778,-0.193648418,3237,-1.428388462,2.339768383,3623,3351
y_yard_sun_btzkwermmkdvcvvg,yard_31,-0.279903537,3777,-0.063505312,3358,-0.653020444,2.413323375,3681,3968
c_cabin_outdoor_sun_byyfvapcyclviuju,cabin_outdoor_83,-0.280316594,3776,-0.366343499,3048,-0.781293432,2.527866808,3760,3865
a_amphitheater_sun_aicbxaqnqxvdlizz,amphitheater_11,-0.280360391,3775,1.380783868,5892,-1.424275823,1.631774963,2990,3356
a_aqueduct_sun_ayidpgffswheesjw,aqueduct_65,-0.281307077,3774,1.072153993,5340,-1.193847586,1.277038984,2660,3542
c_cottage_garden_sun_aadjinkdrokjnkmh,cottage_garden_1,-0.28132087,3773,-2.104226175,2111,-0.391662015,1.094670692,2500,4174
m_moat_water_sun_bojxgjbehcrlwacm,moat_water_14,-0.281834257,3772,-0.282613469,3140,-1.443937012,1.915263002,3272,3337
m_mansion_sun_bgoiwzufmjixyjdq,mansion_20,-0.281933228,3771,1.134708829,5459,-0.879278643,1.640681987,2999,3794
g_general_store_outdoor_sun_bgymsrwpteajvssc,general_store_outdoor_17,-0.282951506,3770,1.074664157,5345,-2.048394426,1.476512827,2838,2895
r_restaurant_sun_aazedangnjkwtpcb,restaurant_patio_6,-0.285010333,3769,1.111963666,5423,-1.697072174,2.923153622,4027,3137
a_apartment_building_outdoor_sun_anaihiakunzsfpns,apartment_building_outdoor_42,-0.285264427,3768,1.363384879,5863,-1.88556333,2.4459349,3695,3000
f_forest_path_sun_auxvlovmasupcvpa,forest_path_21,-0.285370841,3767,-3.989448148,1186,1.703210329,2.797965663,3950,6420
u_underwater_coral_reef_sun_aghvyhutefzqjznk,underwater_coral_reef_5,-0.285606433,3766,-6.743234537,173,1.773364763,1.536018162,2890,6492
m_manufactured_home_sun_bftzafcruxteooct,manufactured_home_18,-0.286128246,3765,1.363142318,5862,-0.36165214,3.253612091,4253,4198
m_manufactured_home_sun_bihtdruumhgppqax,manufactured_home_25,-0.286656199,3764,-0.813855163,2716,-0.449385019,2.218633629,3529,4129
b_botanical_garden_sun_axtzggujhstolptu,botanical_garden_42,-0.286787059,3763,-5.310629011,534,1.482570398,1.8551042,3213,6200
f_forest_needleleaf_sun_bxrjxxbavrhxhckd,forest_broadleaf_11,-0.288613571,3762,-3.644980975,1368,1.86074683,0.871158782,2290,6561
d_driveway_sun_atkgjnurocllxzam,driveway_46,-0.288620671,3761,0.215994868,3709,-0.73056735,2.572057462,3788,3899
c_canal_natural_sun_bklhoeyydjjuotiz,canal_urban_14,-0.289067323,3760,-0.480193765,2946,0.090123682,0.428874744,1911,4604
b_barn_sun_afmhtzkkabgfjerx,barn_7,-0.289559549,3759,-1.167356009,2521,0.12857309,1.494334276,2853,4634
p_pavilion_sun_csgxviwzdbkysuzo,pavilion_26,-0.28985138,3758,-0.059727212,3360,-1.159334345,2.235897444,3545,3583
c_cottage_garden_sun_astitbtfhbwmstyx,cottage_garden_29,-0.290464079,3757,-2.60476803,1862,0.548953347,2.280252924,3573,5070
s_swimming_pool_outdoor_sun_bzqwnmjxyyhcqvat,swimming_pool_outdoor_67,-0.292686495,3756,0.598576869,4358,-1.236570314,2.168106689,3477,3510
f_forest_needleleaf_sun_bjccirusdesbrkui,forest_needleleaf_8,-0.292922153,3755,-19.47727019,50,1.065950177,2.070208457,3381,5652
p_playground_sun_bvzmtyagdcsuspte,playground_129,-0.293237631,3754,-0.297609264,3126,-0.106309805,1.618272403,2977,4411
a_amphitheater_sun_camiysjagzoehvtz,amphitheater_28,-0.294225182,3753,-0.226471511,3195,-0.853308584,1.804611369,3166,3817
p_playground_sun_brqealvsoobhilhv,playground_105,-0.294600818,3752,-0.075545168,3341,-0.257712117,1.749789133,3106,4291
a_aqueduct_sun_azjwqygoiksdwfdc,aqueduct_70,-0.295079488,3751,0.122746943,3583,-1.129317965,1.529772045,2884,3598
c_cabin_outdoor_sun_bbdnhptxuydndtyo,cabin_outdoor_39,-0.295873551,3750,-0.081082862,3332,-1.201078959,1.72398947,3084,3535
c_cabin_outdoor_sun_bakswsxtgwuhohjf,cabin_outdoor_36,-0.297473997,3749,-1.884243686,2193,-0.124294637,3.006523005,4080,4395
p_pavilion_sun_afvrkplhqxahppyd,pavilion_2,-0.298673866,3748,-1.550572759,2343,-0.18156964,1.325256,2713,4353
m_manufactured_home_sun_btxuaicjysasfyde,manufactured_home_64,-0.298954916,3747,-0.6514648,2828,-0.63539739,2.467781725,3720,3985
s_swimming_pool_outdoor_sun_biesybfjkdrmcara,swimming_pool_outdoor_23,-0.299640893,3746,-0.686893153,2789,-0.831498483,1.937990543,3290,3832
s_swimming_pool_indoor_sun_bsridpylarzjnyni,swimming_pool_indoor_7,-0.300393971,3745,0.145874144,3615,-1.859236612,3.644770224,4471,3021
p_pasture_sun_bifwmzssetrehjrq,pasture_61,-0.302422483,3744,-2.846984215,1746,1.432873802,1.089843865,2494,6142
c_canal_urban_sun_bydraxollngkhmdy,canal_urban_79,-0.303077077,3743,-0.53943929,2896,-1.162621586,1.231010953,2627,3576
c_canal_natural_sun_bcejoffuxavpzbjf,canal_natural_3,-0.303795264,3742,-2.798399089,1773,0.263957302,1.141493511,2542,4763
s_swimming_pool_outdoor_sun_bzkgrbxrvdqcdzbp,swimming_pool_outdoor_65,-0.304283942,3741,-0.303512871,3119,-1.517888351,2.408169223,3676,3283
m_manufactured_home_sun_bwyedtvmwpnhexmw,manufactured_home_74,-0.304354841,3740,0.832628474,4820,-1.11667534,2.985309162,4068,3606
p_playground_sun_bottkgfvxdezqdge,playground_83,-0.305264081,3739,-0.483057538,2942,-0.534080054,0.89823224,2314,4068
p_picnic_area_sun_bongwkeznlwtrwnk,picnic_area_14,-0.30540006,3738,-2.649937947,1843,0.796176,1.217973049,2616,5312
v_vegetable_garden_sun_bvhlrdqxlatwqasc,vegetable_garden_36,-0.305517334,3737,-0.60936054,2858,-0.234634629,1.903071199,3256,4310
a_aqueduct_sun_alukvanairhbypkv,aqueduct_41,-0.306980577,3736,-0.613890688,2855,0.865986795,2.107638289,3411,5400
m_mansion_sun_bqykutmjssmckvyg,mansion_52,-0.307218492,3735,0.511690768,4180,-0.081241912,2.199383887,3502,4438
a_aqueduct_sun_acpombnddnwhhgck,aqueduct_4,-0.307404387,3734,0.083238625,3539,0.23834616,1.014162735,2429,4736
p_playground_sun_bymnxstjqdjfirms,playground_140,-0.308942655,3733,-2.066943384,2128,-0.085232787,1.652186267,3019,4434
m_manufactured_home_sun_brsaxgejrwhexozr,manufactured_home_55,-0.30942292,3732,-0.014680187,3411,-0.896083767,2.975896122,4061,3781
p_pasture_sun_bwzylcndpwotbucp,pasture_133,-0.309734304,3731,-5.290918392,541,0.734445025,0.886861372,2305,5250
g_general_store_indoor_sun_bnefpndqemavwchq,general_store_outdoor_5,-0.309980405,3730,0.593646316,4347,-2.514814476,2.323726495,3608,2505
a_aqueduct_sun_axvygpejpqpwtugf,aqueduct_63,-0.311023772,3729,-1.05113261,2586,0.888150534,2.583113619,3795,5428
s_swimming_pool_outdoor_sun_bslaihiqlhfewtzn,swimming_pool_outdoor_50,-0.312985069,3728,0.883000286,4931,-2.077362318,2.702839108,3889,2868
g_general_store_outdoor_sun_beivjvfmgddtbhzm,general_store_outdoor_13,-0.314451577,3727,1.059356063,5308,-1.016890235,2.164702884,3473,3680
d_driveway_sun_avcdcqtuostypbbu,driveway_49,-0.31496508,3726,1.233783534,5635,-3.022131118,3.445040652,4357,1922
m_manufactured_home_sun_blakxjurlejbdelc,manufactured_home_36,-0.315659636,3725,0.50557781,4169,-1.051021401,3.178900256,4202,3656
v_vineyard_sun_bostnmwopbwkaeym,vineyard_51,-0.317118427,3724,-4.302891097,1017,0.330494067,0.09018538,1629,4828
p_patio_sun_bdeipmgjiwubxylp,patio_7,-0.31757697,3723,0.338590072,3892,-0.397850052,1.76117086,3121,4164
p_playground_sun_bmgnekzyzssxclzw,playground_70,-0.318278616,3722,-0.180591948,3245,-0.293817485,2.355308275,3636,4256
s_swimming_pool_outdoor_sun_bevkpusxxmothplx,swimming_pool_outdoor_17,-0.318478703,3721,-0.664087045,2809,-1.511916579,2.726231082,3912,3290
m_manufactured_home_sun_bpjbstwobovjlvuw,manufactured_home_49,-0.318904864,3720,-0.885303557,2662,-0.006380329,2.409367876,3678,4501
m_manufactured_home_sun_bukswzdnuxtfscap,manufactured_home_67,-0.319197474,3719,-0.014377646,3413,-2.023470632,2.374118223,3651,2910
r_residential_neighborhood_sun_dflhjwugvitxusbx,residential_neighborhood_4,-0.319287302,3718,-0.327139909,3101,-1.23905562,0.781353192,2202,3506
b_balcony_interior_sun_bxuwcfqmsdfjijpn,balcony_interior_43,-0.32095765,3717,-0.679940159,2795,0.817318592,2.179988375,3491,5345
m_manufactured_home_sun_bedwlioqpfefnsyn,manufactured_home_12,-0.32110115,3716,0.080562068,3535,-1.161275315,1.421846082,2789,3579
s_swimming_pool_outdoor_sun_bwmdszafrcobkvmj,swimming_pool_outdoor_53,-0.322130199,3715,0.483766209,4117,-0.914015546,1.344981336,2734,3767
h_highway_sun_brtkgnmocygcexrv,highway_181,-0.322661084,3714,1.28789673,5741,-1.819491793,1.637383277,2993,3058
h_hayfield_sun_berqwtsdfxcjresd,hayfield_8,-0.322990284,3713,-2.9824427,1665,1.223546751,-0.75678547,873,5867
p_pavilion_sun_bvcvtwcatbzuvlnm,pavilion_20,-0.323684226,3712,-0.732633158,2761,-0.57896969,2.374649375,3652,4034
s_swimming_pool_indoor_sun_advhcaufilhdkqnk,swimming_pool_indoor_1,-0.32410181,3711,0.524899657,4201,-1.388003015,2.57014979,3785,3390
b_ballroom_sun_akpaaaajndugdzeh,ballroom_6,-0.325408999,3710,0.369365104,3933,-3.497503809,2.04703054,3370,1259
y_yard_sun_bjbvgbbslsvjntkt,yard_16,-0.326265027,3709,0.343891728,3897,-0.711069929,2.593725308,3806,3912
s_swimming_pool_indoor_sun_bzojpsqhztdngvlc,swimming_pool_outdoor_9,-0.326331274,3708,0.716215654,4592,-1.801133785,1.712019316,3066,3073
c_creek_sun_bmcbreandlowwmwx,creek_49,-0.327578102,3707,-4.788784412,777,2.260667262,0.73079175,2151,6806
p_putting_green_sun_bjyqblmdzrhbguyl,putting_green_8,-0.327825827,3706,-0.580259435,2875,-1.297597284,3.256944115,4255,3468
c_creek_sun_biawxqqpmaddodng,creek_34,-0.327913443,3705,-6.610543245,193,1.442776139,0.60168747,2054,6155
c_cabin_outdoor_sun_bouixwxrvqihfhgs,cabin_outdoor_67,-0.328350222,3704,-0.283386471,3139,-0.516559799,2.622565365,3832,4085
p_park_sun_bppbahgipnrysxfq,parking_lot_68,-0.329329791,3703,2.006614281,6641,-1.698717049,1.611986146,2971,3134
w_watering_hole_sun_bemftjyrfurttmic,watering_hole_5,-0.329608431,3702,-6.885546766,150,1.859929471,0.9032042,2320,6560
b_barn_sun_abrmvxpwdqbxvcdw,barn_3,-0.330259096,3701,0.156916233,3624,-0.519647169,1.697741879,3056,4084
m_monastery_outdoor_sun_bmnsgcenewdikjcy,monastery_outdoor_12,-0.331462483,3700,0.972158228,5118,-1.546501188,2.002649803,3343,3261
m_mansion_sun_belrnssachudshxv,mansion_11,-0.331855637,3699,1.389727044,5911,0.450154648,0.958521624,2383,4963
s_swimming_pool_outdoor_sun_bquatqmgkhxsdbfp,swimming_pool_outdoor_45,-0.33364399,3698,0.793249602,4727,-1.173314311,2.107342676,3410,3570
f_forest_path_sun_alvjlukkjxolgjgk,forest_broadleaf_16,-0.334087794,3697,-5.834987252,370,0.815517537,1.197802088,2601,5340
s_street_sun_bpzhxnfrisvtyevo,street_29,-0.334787621,3696,0.858959491,4881,-2.850775376,1.577360234,2934,2138
m_monastery_outdoor_sun_bldqxixndbylvnvt,monastery_outdoor_10,-0.336055075,3695,0.883949895,4933,-1.17689605,1.827785178,3190,3566
a_abbey_sun_aizsoszlxxvbjhqd,abbey_26,-0.336255881,3694,0.519900268,4195,-1.340143258,1.76150645,3122,3434
c_canal_urban_sun_bdbwkypbzxbwwrks,canal_urban_33,-0.336455011,3693,-0.179212752,3247,-0.343343524,2.170164269,3481,4217
o_office_building_sun_bwikbrmysdnyrogl,office_building_22,-0.339512703,3692,0.981614546,5144,-2.852157107,1.737130816,3094,2137
p_patio_sun_bwjwblqjezcijrsx,patio_27,-0.343091382,3691,-0.83426896,2704,-1.222839306,2.857391455,3979,3520
b_ballroom_sun_akgzvlccxlhxuygw,ballroom_5,-0.343346892,3690,1.882172813,6526,-2.570789006,3.793529216,4561,2458
a_abbey_sun_acguwqihawgzdnju,abbey_10,-0.34340189,3689,0.983736623,5148,-1.086222847,2.174366582,3484,3624
p_playground_sun_bgbepailhnwdubxs,playground_36,-0.343523955,3688,-1.64092283,2304,-0.508761658,1.255990991,2648,4092
v_vegetable_garden_sun_bdfuxvuxfxqtxtwz,vegetable_garden_19,-0.344375189,3687,-1.7764104,2256,-0.041916152,2.751600465,3931,4469
b_botanical_garden_sun_avkkmttpcjbaqidm,botanical_garden_38,-0.34446402,3686,-2.379121394,1974,1.432145333,0.599655636,2050,6139
o_orchard_sun_aoeuctvyzdrhpfja,orchard_35,-0.344478688,3685,-2.443852488,1932,0.930629724,0.980853327,2394,5456
d_driveway_sun_acowcebhvjjecrrz,driveway_4,-0.345474212,3684,-0.211000559,3216,-1.235393312,2.345318503,3629,3511
c_cabin_outdoor_sun_bekynxwuxpxcnjan,cabin_outdoor_49,-0.347026491,3683,-0.328168599,3097,-0.66022684,3.233094101,4239,3959
k_kasbah_sun_adczmzuunaskcqew,kasbah_5,-0.347156094,3682,1.433571019,5976,-1.943175324,1.584679525,2942,2958
h_harbor_sun_bsaoeebxsvspudbq,harbor_9,-0.348930857,3681,0.237376721,3741,-1.592694317,0.606922805,2059,3224
s_street_sun_assdzealxlyzzzyy,street_3,-0.350046637,3680,1.054518725,5300,-0.388003267,3.211305251,4227,4180
p_palace_sun_bomrokanuutpebcp,palace_18,-0.352299772,3679,1.260429181,5691,-1.483097894,1.76918762,3132,3308
c_cottage_garden_sun_bhmxtxaxpbguluvl,cottage_garden_45,-0.35346808,3678,-1.82579733,2234,0.199701027,2.550844301,3774,4699
a_airport_terminal_sun_adwhvoekbdqbcfoo,airport_terminal_1,-0.353573457,3677,2.538507017,6909,-3.357998644,3.696110471,4501,1461
g_general_store_outdoor_sun_bezypnbzvzokrlnx,general_store_outdoor_14,-0.353951282,3676,1.079709363,5353,-1.051837642,3.607177207,4452,3655
a_aqueduct_sun_adgcmejpcjyzxmhc,aqueduct_6,-0.355917559,3675,-0.750941201,2750,-0.964448999,1.485135166,2842,3730
p_playground_sun_bpnkkixqobqxspjv,playground_94,-0.356071625,3674,0.011047923,3451,-0.433391188,1.832086157,3197,4145
p_patio_sun_bfehgjusynytlmys,patio_10,-0.357223999,3673,0.512918601,4183,-1.362946011,2.334641111,3620,3415
l_living_room_sun_bbddhlmobmkfdlif,living_room_40,-0.357477415,3672,0.564298916,4281,-2.751351961,3.333215135,4300,2254
m_moat_water_sun_botjrfafvwbvkrhf,moat_water_16,-0.358254186,3671,-0.405397171,3007,-1.071553429,1.801556964,3162,3639
p_playground_sun_bwbtrgpvvtdudmbp,playground_130,-0.360338006,3670,-0.102181242,3311,-1.177063323,0.750873548,2170,3565
b_ballroom_sun_afvtpfczkzopbgue,ballroom_4,-0.361669607,3669,-0.008668748,3425,-1.821591216,2.315268055,3600,3055
m_monastery_outdoor_sun_bpqyluhvlvlzdyhh,monastery_outdoor_14,-0.368336936,3668,0.932545492,5023,-0.08654551,2.557380917,3777,4433
p_parking_lot_sun_bfzpuqnvlkyvrbzk,parking_garage_outdoor_7,-0.368362517,3667,1.220477568,5606,-1.828990614,3.143433454,4174,3043
t_tree_house_sun_bbdcepnwaixlytnn,tree_house_12,-0.368373401,3666,-0.516723621,2914,-0.020585487,2.285467223,3578,4489
s_street_sun_bwvcchadyzwbtatg,street_33,-0.368378374,3665,1.633537738,6264,-2.237928822,2.334300068,3619,2738
a_abbey_sun_aaoktempcmudsvna,abbey_5,-0.368680518,3664,-0.01412066,3414,-0.438226729,1.71685689,3073,4140
c_cottage_garden_sun_anowupemmlmfrsnt,cottage_garden_24,-0.369447032,3663,-3.803377362,1278,1.580267391,2.342230896,3628,6305
p_pasture_sun_bcfkiurmdweavepw,pasture_19,-0.371099007,3662,-3.933695194,1216,0.62988108,1.543099987,2897,5153
u_underwater_coral_reef_sun_bbrocyckptmbrrlf,underwater_coral_reef_25,-0.371756446,3661,-5.959875286,329,2.577795328,1.057488576,2470,6920
k_kasbah_sun_anlqgnjzuxoccnem,kasbah_23,-0.371973764,3660,-0.841765892,2698,-0.076987692,2.191089803,3498,4442
a_aqueduct_sun_avxrwsizuzyevdei,aqueduct_60,-0.372136544,3659,-0.186162839,3241,-0.325069364,2.775560487,3945,4230
a_auditorium_sun_almcaxysfdwizxac,auditorium_8,-0.373991044,3658,1.722639866,6365,-4.3501771,3.498850512,4390,358
p_playground_sun_bdokgnglvcqxhbxe,playground_23,-0.374565124,3657,-0.42151583,2991,-0.98139713,1.625731384,2984,3714
c_creek_sun_bjzgruccysoejqnc,creek_40,-0.374879166,3656,-4.185023251,1082,1.212036502,1.174111627,2577,5856
v_veranda_sun_btdtrvihpxhletbp,veranda_15,-0.375341804,3655,-0.25576568,3169,-1.328040335,3.688269364,4494,3446
o_orchard_sun_abkxgivwkttteybv,orchard_6,-0.376303234,3654,-2.486394683,1913,0.756712193,2.380687731,3659,5270
a_apartment_building_outdoor_sun_aglgojabataozlhk,apartment_building_outdoor_23,-0.377618922,3653,1.790651922,6439,-0.963852338,0.987126822,2400,3732
p_picnic_area_sun_bkvkpmntwfiiitxh,picnic_area_10,-0.377701852,3652,-1.500665241,2362,-0.049215974,2.681841589,3874,4462
v_veranda_sun_bhphmnxxnwuclnfb,veranda_5,-0.379099239,3651,1.240705291,5656,-1.938171994,2.585345817,3802,2964
b_boardwalk_sun_bwlpyeyeygmwibqo,boardwalk_32,-0.379283855,3650,-1.964189901,2166,0.049670583,1.963042966,3312,4568
p_parking_lot_sun_bjdqcazgikbappek,parking_lot_13,-0.379422322,3649,0.785588052,4713,-1.694921446,0.899836768,2317,3141
s_ski_resort_sun_bcivzwhpdldzczji,ski_lodge_3,-0.380026024,3648,0.177442436,3654,0.098349192,2.393466395,3666,4610
u_underwater_coral_reef_sun_aowlllkczqikwink,underwater_coral_reef_13,-0.380229066,3647,-7.387691993,101,1.548532289,-0.547318517,1062,6275
a_aqueduct_sun_agrtckqzurlzafib,aqueduct_26,-0.380282872,3646,0.203580774,3692,-0.019521838,1.77047045,3133,4491
c_cabin_outdoor_sun_bfdpqxgxdscvrgur,cabin_outdoor_53,-0.383574739,3645,-0.347701966,3071,-0.106532394,2.205345854,3509,4409
f_forest_path_sun_aydfengigttvotuc,forest_broadleaf_24,-0.383857327,3644,-4.571235286,884,2.088075282,1.26028077,2652,6718
c_canal_natural_sun_bcxdkojvysimgjfx,canal_natural_4,-0.384116654,3643,-1.780075251,2251,1.248457132,1.83338808,3202,5901
s_swimming_pool_outdoor_sun_bxzkqdawztbizawo,swimming_pool_outdoor_57,-0.38534936,3642,1.089643031,5373,-1.175597705,2.063077023,3378,3568
a_art_studio_sun_btsxxuzuiatmkwbj,art_gallery_14,-0.386431505,3641,1.038629232,5257,-3.578401912,3.918750316,4654,1140
o_orchard_sun_aanwfmutvphbkcln,orchard_4,-0.392141038,3640,-4.241249802,1049,1.166828261,2.248072737,3550,5790
s_swimming_pool_indoor_sun_bxfynncmyoeecwtc,swimming_pool_indoor_9,-0.394220858,3639,0.951293224,5067,-2.083141852,2.319007187,3603,2863
s_swimming_pool_outdoor_sun_bnthqgiqyiacurwm,swimming_pool_outdoor_36,-0.394402206,3638,-1.372100158,2428,-0.376083682,1.314420635,2696,4194
c_cabin_outdoor_sun_aakhldepajyducxp,cabin_outdoor_1,-0.397227692,3637,-0.469786381,2953,-1.422151197,2.522455301,3755,3360
c_canal_natural_sun_bjrrmlagmwabhfzc,canal_natural_13,-0.397895486,3636,-0.371869709,3044,-0.637166419,1.683770795,3045,3982
y_yard_sun_bhhwsfizyuvbdnre,yard_15,-0.398096686,3635,-0.318615469,3106,-1.025322922,2.868716173,3988,3672
a_aqueduct_sun_axxsrlgzileujamu,aqueduct_64,-0.39861707,3634,-0.365492099,3051,-0.049457653,2.241874285,3547,4461
r_residential_neighborhood_sun_ditdziekvapicdjw,residential_neighborhood_6,-0.398766,3633,0.217082491,3713,-0.389967082,1.309461813,2693,4179
i_ice_floe_sun_avklpxngbbvfztyg,ice_floe_3,-0.399531057,3632,-4.624866704,857,0.328976542,0.71048842,2137,4827
d_driveway_sun_azroiumpaljlxkjo,driveway_57,-0.399850244,3631,-0.533388588,2898,-1.312324177,2.413007803,3680,3456
w_wheat_field_sun_aquewihcbzrkousv,wheat_field_31,-0.399974016,3630,-2.383383341,1971,0.088365338,0.993457362,2407,4602
k_kasbah_sun_amyrfpqppbjziiij,kasbah_21,-0.401172752,3629,-0.601397067,2862,-1.596916886,2.190791641,3496,3221
r_restaurant_sun_aejerfzyjdgvvdbe,restaurant_patio_11,-0.402848925,3628,1.603978233,6211,-1.520363897,2.634088042,3845,3282
p_playground_sun_bqgfmjgjfxofyzwl,playground_97,-0.402898517,3627,0.636460507,4427,-1.498023152,1.500875155,2858,3301
d_desert_sand_sun_bytguqqbadccqkyt,desert_vegetation_18,-0.404914574,3626,-5.02420323,659,1.562184118,0.496321174,1965,6291
p_parking_lot_sun_brsboedccoasmfzm,parking_lot_31,-0.405518912,3625,0.308754422,3834,-1.794817836,1.113203111,2518,3079
p_playground_sun_brgayztrcracngbe,playground_104,-0.40656073,3624,0.651920661,4458,-0.218534857,1.724956775,3085,4326
p_playground_sun_byshcmlowvtpdwef,playground_141,-0.406636135,3623,-1.483926924,2376,-0.230627102,2.480563372,3728,4317
s_ski_slope_sun_bcvgioomgjwtwrbf,ski_lodge_5,-0.406792546,3622,-0.119323848,3292,-0.586608192,0.873693291,2292,4026
p_palace_sun_bpybzzkgntswgjeh,palace_21,-0.40764534,3621,0.14335271,3610,-1.53428059,1.245775057,2640,3270
d_driveway_sun_asvkotxjbjpbfbei,driveway_43,-0.408574688,3620,0.31325209,3843,-1.824509565,2.190285503,3495,3050
b_barn_sun_alemrcsvbnxhrekg,barn_19,-0.409675694,3619,-0.107668128,3306,-0.565003914,2.709311911,3895,4048
g_general_store_outdoor_sun_bleccvdjdpjlhrcp,general_store_outdoor_24,-0.411544201,3618,1.431233948,5970,-2.024964522,2.513192733,3745,2908
m_mansion_sun_bubegakyynmixvdm,mansion_60,-0.411869989,3617,0.38073197,3953,-0.975219063,2.002264352,3342,3717
m_mansion_sun_bvdslvolorzrdekb,mansion_65,-0.412418923,3616,0.79965046,4747,-2.166260621,2.867347594,3984,2802
